# cmd=/home/david/dev/mricom/bin/analogdaq args=NULL Mricom v0.1
# timestamp=2020-06-18 19:21:09.786924
TIME	RESP	PULSOX	ECG
8.850	-0.001	0.072	-0.011
8.855	-0.002	0.072	-0.011
8.860	-0.001	0.072	-0.011
8.865	-0.001	0.072	-0.011
8.870	-0.001	0.072	-0.011
8.875	-0.001	0.072	-0.011
8.880	-0.001	0.072	-0.011
8.885	-0.001	0.072	-0.011
8.890	-0.001	0.072	-0.011
8.895	-0.001	0.072	-0.011
8.900	-0.001	0.072	-0.011
8.905	-0.001	0.072	-0.011
8.910	-0.001	0.072	-0.011
8.915	-0.002	0.072	-0.011
8.920	-0.002	0.072	-0.011
8.925	-0.001	0.072	-0.011
8.930	-0.001	0.072	-0.011
8.935	-0.001	0.072	-0.011
8.940	-0.001	0.072	-0.011
8.945	-0.001	0.072	-0.011
8.950	-0.002	0.072	-0.011
8.955	-0.001	0.072	-0.011
8.960	-0.002	0.072	-0.011
8.965	-0.001	0.072	-0.011
8.970	-0.001	0.072	-0.011
8.975	-0.001	0.072	-0.011
8.980	-0.001	0.072	-0.011
8.985	-0.001	0.072	-0.011
8.990	-0.001	0.072	-0.011
8.995	-0.001	0.072	-0.011
9.000	-0.002	0.072	-0.011
9.005	-0.001	0.072	-0.011
9.010	-0.001	0.072	-0.011
9.015	-0.001	0.072	-0.011
9.020	-0.001	0.072	-0.011
9.025	-0.002	0.072	-0.011
9.030	-0.001	0.072	-0.011
9.035	-0.001	0.072	-0.011
9.040	-0.001	0.072	-0.011
9.045	-0.001	0.072	-0.011
9.050	-0.001	0.072	-0.011
9.055	-0.001	0.072	-0.011
9.060	-0.001	0.072	-0.011
9.065	-0.001	0.072	-0.011
9.070	-0.001	0.072	-0.011
9.075	-0.001	0.072	-0.011
9.080	-0.001	0.072	-0.011
9.085	-0.001	0.072	-0.011
9.090	-0.001	0.072	-0.011
9.095	-0.001	0.072	-0.011
9.100	-0.001	0.071	-0.011
9.105	-0.001	0.072	-0.011
9.110	-0.002	0.072	-0.011
9.115	-0.001	0.072	-0.011
9.120	-0.001	0.072	-0.011
9.125	-0.001	0.072	-0.011
9.130	-0.001	0.072	-0.011
9.135	-0.001	0.072	-0.011
9.140	-0.001	0.072	-0.011
9.145	-0.002	0.072	-0.011
9.150	-0.001	0.072	-0.011
9.155	-0.001	0.072	-0.011
9.160	-0.002	0.072	-0.011
9.165	-0.001	0.072	-0.011
9.170	-0.001	0.072	-0.011
9.175	-0.001	0.072	-0.011
9.180	-0.001	0.072	-0.011
9.185	-0.001	0.072	-0.011
9.190	-0.001	0.072	-0.011
9.195	-0.001	0.072	-0.011
9.200	-0.001	0.072	-0.011
9.205	-0.001	0.072	-0.011
9.210	-0.002	0.072	-0.011
9.215	-0.001	0.072	-0.011
9.220	-0.002	0.072	-0.011
9.225	-0.001	0.072	-0.011
9.230	-0.001	0.072	-0.011
9.235	-0.001	0.072	-0.011
9.240	-0.001	0.072	-0.011
9.245	-0.001	0.072	-0.011
9.250	-0.001	0.072	-0.011
9.255	-0.001	0.072	-0.011
9.260	-0.002	0.072	-0.011
9.265	-0.001	0.072	-0.011
9.270	-0.001	0.073	-0.011
9.275	-0.001	0.072	-0.011
9.280	-0.001	0.072	-0.011
9.285	-0.001	0.072	-0.011
9.290	-0.001	0.072	-0.011
9.295	-0.002	0.072	-0.011
9.300	-0.001	0.072	-0.011
9.305	-0.001	0.072	-0.011
9.310	-0.001	0.072	-0.011
9.315	-0.001	0.072	-0.011
9.320	-0.001	0.072	-0.011
9.325	-0.001	0.072	-0.011
9.330	-0.001	0.072	-0.011
9.335	-0.001	0.072	-0.011
9.340	-0.001	0.072	-0.011
9.345	-0.002	0.072	-0.011
9.350	-0.001	0.072	-0.011
9.355	-0.001	0.072	-0.011
9.360	-0.001	0.072	-0.011
9.365	-0.001	0.072	-0.011
9.370	-0.001	0.072	-0.011
9.375	-0.002	0.072	-0.011
9.380	-0.001	0.072	-0.011
9.385	-0.001	0.072	-0.011
9.390	-0.002	0.072	-0.011
9.395	-0.001	0.072	-0.011
9.400	-0.001	0.072	-0.011
9.405	-0.001	0.072	-0.011
9.410	-0.001	0.072	-0.011
9.415	-0.001	0.072	-0.011
9.420	-0.001	0.072	-0.011
9.425	-0.001	0.072	-0.011
9.430	-0.001	0.072	-0.011
9.435	-0.001	0.072	-0.011
9.440	-0.001	0.072	-0.011
9.445	-0.001	0.072	-0.011
9.450	-0.001	0.072	-0.011
9.455	-0.002	0.072	-0.011
9.460	-0.002	0.072	-0.011
9.465	-0.001	0.072	-0.011
9.470	-0.001	0.072	-0.011
9.475	-0.001	0.072	-0.011
9.480	-0.001	0.072	-0.011
9.485	-0.002	0.072	-0.011
9.490	-0.001	0.072	-0.011
9.495	-0.001	0.072	-0.011
9.500	-0.001	0.072	-0.011
9.505	-0.001	0.072	-0.011
9.510	-0.001	0.071	-0.011
9.515	-0.001	0.072	-0.011
9.520	-0.001	0.072	-0.011
9.525	-0.001	0.072	-0.011
9.530	-0.001	0.072	-0.011
9.535	-0.002	0.072	-0.011
9.540	-0.002	0.072	-0.011
9.545	-0.002	0.072	-0.011
9.550	-0.001	0.072	-0.011
9.555	-0.001	0.072	-0.011
9.560	-0.002	0.072	-0.011
9.565	-0.001	0.072	-0.011
9.570	-0.001	0.072	-0.011
9.575	-0.001	0.072	-0.011
9.580	-0.001	0.072	-0.011
9.585	-0.002	0.072	-0.011
9.590	-0.001	0.072	-0.011
9.595	-0.002	0.072	-0.011
9.600	-0.002	0.072	-0.011
9.605	-0.001	0.072	-0.011
9.610	-0.002	0.072	-0.011
9.615	-0.001	0.072	-0.011
9.620	-0.001	0.072	-0.011
9.625	-0.001	0.072	-0.011
9.630	-0.001	0.072	-0.011
9.635	-0.001	0.072	-0.011
9.640	-0.001	0.072	-0.011
9.645	-0.002	0.072	-0.011
9.650	-0.001	0.072	-0.011
9.655	-0.001	0.072	-0.011
9.660	-0.001	0.072	-0.011
9.665	-0.001	0.072	-0.011
9.670	-0.001	0.072	-0.011
9.675	-0.001	0.072	-0.011
9.680	-0.001	0.072	-0.011
9.685	-0.001	0.072	-0.011
9.690	-0.001	0.072	-0.011
9.695	-0.002	0.072	-0.011
9.700	-0.002	0.072	-0.011
9.705	-0.001	0.072	-0.011
9.710	-0.001	0.072	-0.011
9.715	-0.001	0.072	-0.011
9.720	-0.002	0.072	-0.011
9.725	-0.001	0.072	-0.011
9.730	-0.001	0.072	-0.011
9.735	-0.001	0.072	-0.011
9.740	-0.001	0.072	-0.011
9.745	-0.001	0.072	-0.011
9.750	-0.001	0.072	-0.011
9.755	-0.001	0.072	-0.011
9.760	-0.001	0.072	-0.011
9.765	-0.001	0.072	-0.011
9.770	-0.001	0.072	-0.011
9.775	-0.001	0.072	-0.011
9.780	-0.001	0.072	-0.011
9.785	-0.001	0.072	-0.011
9.790	-0.001	0.072	-0.011
9.795	-0.001	0.072	-0.011
9.800	-0.001	0.072	-0.011
9.805	-0.001	0.072	-0.011
9.810	-0.001	0.072	-0.011
9.815	-0.001	0.072	-0.011
9.820	-0.001	0.072	-0.011
9.825	-0.001	0.072	-0.011
9.830	-0.001	0.072	-0.011
9.835	-0.001	0.072	-0.011
9.840	-0.001	0.072	-0.011
9.845	-0.002	0.072	-0.011
9.850	-0.001	0.072	-0.011
9.855	-0.001	0.072	-0.011
9.860	-0.002	0.072	-0.011
9.865	-0.001	0.072	-0.011
9.870	-0.001	0.072	-0.012
9.875	-0.001	0.072	-0.011
9.880	-0.002	0.072	-0.011
9.885	-0.001	0.072	-0.011
9.890	-0.002	0.072	-0.011
9.895	-0.002	0.072	-0.011
9.900	-0.001	0.072	-0.011
9.905	-0.001	0.072	-0.011
9.910	-0.002	0.072	-0.011
9.915	-0.001	0.072	-0.011
9.920	-0.001	0.072	-0.011
9.925	-0.001	0.072	-0.011
9.930	-0.001	0.072	-0.011
9.935	-0.001	0.072	-0.011
9.940	-0.002	0.072	-0.011
9.945	-0.001	0.072	-0.011
9.950	-0.002	0.072	-0.011
9.955	-0.001	0.072	-0.011
9.960	-0.001	0.072	-0.011
9.965	-0.001	0.072	-0.011
9.970	-0.001	0.072	-0.011
9.975	-0.001	0.072	-0.011
9.980	-0.002	0.072	-0.011
9.985	-0.001	0.072	-0.011
9.990	-0.001	0.072	-0.011
9.995	-0.001	0.072	-0.011
10.000	-0.001	0.072	-0.011
10.005	-0.001	0.072	-0.011
10.010	-0.001	0.072	-0.011
10.015	-0.001	0.072	-0.011
10.020	-0.002	0.072	-0.012
10.025	-0.002	0.072	-0.011
10.030	-0.001	0.072	-0.011
10.035	-0.001	0.071	-0.011
10.040	-0.002	0.072	-0.011
10.045	-0.002	0.072	-0.011
10.050	-0.001	0.072	-0.011
10.055	-0.001	0.072	-0.011
10.060	-0.002	0.072	-0.011
10.065	-0.001	0.072	-0.011
10.070	-0.001	0.072	-0.011
10.075	-0.001	0.072	-0.011
10.080	-0.002	0.072	-0.011
10.085	-0.001	0.072	-0.011
10.090	-0.001	0.072	-0.011
10.095	-0.001	0.072	-0.011
10.100	-0.001	0.072	-0.011
10.105	-0.001	0.072	-0.011
10.110	-0.002	0.072	-0.011
10.115	-0.001	0.072	-0.011
10.120	-0.001	0.072	-0.011
10.125	-0.002	0.072	-0.011
10.130	-0.001	0.072	-0.011
10.135	-0.001	0.072	-0.011
10.140	-0.001	0.071	-0.011
10.145	-0.001	0.072	-0.011
10.150	-0.001	0.072	-0.011
10.155	-0.001	0.072	-0.011
10.160	-0.001	0.072	-0.011
10.165	-0.002	0.072	-0.012
10.170	-0.001	0.072	-0.011
10.175	-0.001	0.072	-0.011
10.180	-0.001	0.072	-0.011
10.185	-0.001	0.072	-0.011
10.190	-0.001	0.072	-0.011
10.195	-0.001	0.072	-0.011
10.200	-0.001	0.072	-0.011
10.205	-0.001	0.072	-0.011
10.210	-0.001	0.072	-0.011
10.215	-0.001	0.072	-0.012
10.220	-0.002	0.072	-0.011
10.225	-0.001	0.072	-0.011
10.230	-0.001	0.072	-0.011
10.235	-0.002	0.072	-0.011
10.240	-0.001	0.072	-0.011
10.245	-0.001	0.072	-0.011
10.250	-0.001	0.072	-0.011
10.255	-0.002	0.072	-0.011
10.260	-0.001	0.072	-0.011
10.265	-0.001	0.072	-0.011
10.270	-0.001	0.072	-0.011
10.275	-0.001	0.072	-0.011
10.280	-0.002	0.072	-0.011
10.285	-0.002	0.072	-0.011
10.290	-0.002	0.072	-0.011
10.295	-0.001	0.072	-0.011
10.300	-0.001	0.072	-0.011
10.305	-0.001	0.072	-0.011
10.310	-0.001	0.072	-0.011
10.315	-0.001	0.072	-0.011
10.320	-0.001	0.072	-0.011
10.325	-0.001	0.072	-0.011
10.330	-0.001	0.072	-0.011
10.335	-0.001	0.072	-0.011
10.340	-0.001	0.072	-0.011
10.345	-0.001	0.072	-0.011
10.350	-0.001	0.072	-0.011
10.355	-0.001	0.072	-0.012
10.360	-0.001	0.072	-0.011
10.365	-0.001	0.072	-0.011
10.370	-0.001	0.072	-0.011
10.375	-0.001	0.072	-0.011
10.380	-0.001	0.072	-0.011
10.385	-0.001	0.072	-0.011
10.390	-0.001	0.072	-0.011
10.395	-0.001	0.072	-0.011
10.400	-0.001	0.072	-0.011
10.405	-0.001	0.072	-0.011
10.410	-0.001	0.072	-0.011
10.415	-0.001	0.072	-0.011
10.420	-0.001	0.072	-0.011
10.425	-0.002	0.072	-0.011
10.430	-0.001	0.072	-0.011
10.435	-0.001	0.072	-0.011
10.440	-0.001	0.072	-0.011
10.445	-0.001	0.072	-0.011
10.450	-0.001	0.072	-0.011
10.455	-0.002	0.072	-0.011
10.460	-0.002	0.072	-0.011
10.465	-0.002	0.072	-0.011
10.470	-0.001	0.072	-0.011
10.475	-0.001	0.072	-0.012
10.480	-0.001	0.072	-0.011
10.485	-0.001	0.072	-0.011
10.490	-0.001	0.072	-0.011
10.495	-0.001	0.072	-0.012
10.500	-0.002	0.072	-0.011
10.505	-0.001	0.072	-0.011
10.510	-0.001	0.072	-0.011
10.515	-0.001	0.072	-0.011
10.520	-0.001	0.072	-0.011
10.525	-0.001	0.072	-0.011
10.530	-0.002	0.072	-0.011
10.535	-0.001	0.072	-0.011
10.540	-0.001	0.072	-0.011
10.545	-0.002	0.072	-0.011
10.550	-0.001	0.072	-0.011
10.555	-0.002	0.072	-0.011
10.560	-0.001	0.072	-0.011
10.565	-0.001	0.072	-0.011
10.570	-0.001	0.072	-0.011
10.575	-0.002	0.072	-0.011
10.580	-0.001	0.072	-0.011
10.585	-0.001	0.072	-0.011
10.590	-0.001	0.072	-0.011
10.595	-0.001	0.072	-0.011
10.600	-0.001	0.072	-0.011
10.605	-0.001	0.072	-0.011
10.610	-0.001	0.072	-0.011
10.615	-0.001	0.072	-0.011
10.620	-0.001	0.072	-0.011
10.625	-0.001	0.072	-0.011
10.630	-0.001	0.072	-0.011
10.635	-0.001	0.072	-0.011
10.640	-0.002	0.072	-0.011
10.645	-0.001	0.072	-0.011
10.650	-0.001	0.072	-0.011
10.655	-0.002	0.072	-0.011
10.660	-0.002	0.072	-0.011
10.665	-0.002	0.072	-0.011
10.670	-0.001	0.072	-0.011
10.675	-0.001	0.072	-0.011
10.680	-0.002	0.072	-0.011
10.685	-0.001	0.072	-0.011
10.690	-0.001	0.072	-0.011
10.695	-0.001	0.072	-0.011
10.700	-0.002	0.072	-0.011
10.705	-0.002	0.072	-0.011
10.710	-0.001	0.072	-0.011
10.715	-0.001	0.072	-0.011
10.720	-0.002	0.072	-0.011
10.725	-0.001	0.072	-0.011
10.730	-0.001	0.072	-0.011
10.735	-0.001	0.072	-0.011
10.740	-0.002	0.071	-0.011
10.745	-0.001	0.072	-0.011
10.750	-0.001	0.072	-0.011
10.755	-0.001	0.072	-0.011
10.760	-0.001	0.072	-0.011
10.765	-0.001	0.072	-0.011
10.770	-0.001	0.072	-0.011
10.775	-0.001	0.072	-0.011
10.780	-0.002	0.072	-0.011
10.785	-0.001	0.071	-0.011
10.790	-0.001	0.072	-0.011
10.795	-0.001	0.071	-0.011
10.800	-0.001	0.072	-0.011
10.805	-0.002	0.072	-0.011
10.810	-0.001	0.072	-0.012
10.815	-0.002	0.072	-0.011
10.820	-0.002	0.072	-0.011
10.825	-0.001	0.072	-0.011
10.830	-0.001	0.072	-0.011
10.835	-0.001	0.072	-0.011
10.840	-0.002	0.072	-0.011
10.845	-0.002	0.072	-0.011
10.850	-0.001	0.072	-0.011
10.855	-0.001	0.072	-0.011
10.860	-0.001	0.072	-0.011
10.865	-0.001	0.072	-0.011
10.870	-0.002	0.072	-0.011
10.875	-0.002	0.072	-0.012
10.880	-0.001	0.072	-0.011
10.885	-0.001	0.072	-0.011
10.890	-0.001	0.072	-0.011
10.895	-0.002	0.072	-0.011
10.900	-0.002	0.072	-0.011
10.905	-0.001	0.072	-0.011
10.910	-0.001	0.072	-0.011
10.915	-0.002	0.072	-0.011
10.920	-0.002	0.072	-0.011
10.925	-0.002	0.072	-0.011
10.930	-0.001	0.072	-0.011
10.935	-0.001	0.072	-0.011
10.940	-0.001	0.072	-0.011
10.945	-0.001	0.072	-0.011
10.950	-0.001	0.072	-0.011
10.955	-0.002	0.072	-0.011
10.960	-0.001	0.072	-0.011
10.965	-0.001	0.072	-0.011
10.970	-0.001	0.072	-0.011
10.975	-0.001	0.072	-0.011
10.980	-0.002	0.072	-0.011
10.985	-0.002	0.072	-0.011
10.990	-0.002	0.072	-0.011
10.995	-0.001	0.072	-0.011
11.000	-0.001	0.072	-0.011
11.005	-0.001	0.072	-0.011
11.010	-0.001	0.072	-0.011
11.015	-0.002	0.072	-0.011
11.020	-0.002	0.072	-0.011
11.025	-0.001	0.072	-0.011
11.030	-0.001	0.072	-0.011
11.035	-0.002	0.072	-0.011
11.040	-0.001	0.072	-0.011
11.045	-0.001	0.072	-0.011
11.050	-0.002	0.072	-0.011
11.055	-0.001	0.072	-0.011
11.060	-0.002	0.072	-0.011
11.065	-0.001	0.072	-0.011
11.070	-0.001	0.072	-0.011
11.075	-0.002	0.072	-0.012
11.080	-0.001	0.072	-0.011
11.085	-0.001	0.072	-0.011
11.090	-0.001	0.071	-0.011
11.095	-0.001	0.072	-0.011
11.100	-0.001	0.072	-0.011
11.105	-0.002	0.072	-0.011
11.110	-0.001	0.072	-0.011
11.115	-0.002	0.072	-0.011
11.120	-0.002	0.072	-0.011
11.125	-0.001	0.072	-0.011
11.130	-0.001	0.072	-0.011
11.135	-0.001	0.072	-0.011
11.140	-0.001	0.072	-0.011
11.145	-0.001	0.072	-0.011
11.150	-0.001	0.072	-0.011
11.155	-0.001	0.072	-0.011
11.160	-0.001	0.072	-0.011
11.165	-0.002	0.072	-0.011
11.170	-0.002	0.072	-0.011
11.175	-0.002	0.072	-0.011
11.180	-0.002	0.072	-0.011
11.185	-0.001	0.072	-0.011
11.190	-0.001	0.072	-0.011
11.195	-0.001	0.072	-0.012
11.200	-0.002	0.072	-0.012
11.205	-0.001	0.072	-0.011
11.210	-0.001	0.072	-0.011
11.215	-0.001	0.072	-0.012
11.220	-0.002	0.072	-0.011
11.225	-0.001	0.072	-0.011
11.230	-0.002	0.072	-0.011
11.235	-0.002	0.072	-0.011
11.240	-0.002	0.072	-0.011
11.245	-0.001	0.072	-0.011
11.250	-0.002	0.072	-0.011
11.255	-0.002	0.072	-0.011
11.260	-0.002	0.072	-0.011
11.265	-0.002	0.072	-0.011
11.270	-0.002	0.072	-0.011
11.275	-0.002	0.072	-0.011
11.280	-0.001	0.072	-0.011
11.285	-0.001	0.072	-0.011
11.290	-0.001	0.072	-0.011
11.295	-0.001	0.072	-0.011
11.300	-0.002	0.072	-0.011
11.305	-0.002	0.072	-0.011
11.310	-0.001	0.072	-0.011
11.315	-0.001	0.072	-0.011
11.320	-0.001	0.072	-0.011
11.325	-0.002	0.072	-0.011
11.330	-0.001	0.072	-0.012
11.335	-0.001	0.072	-0.011
11.340	-0.001	0.072	-0.011
11.345	-0.001	0.072	-0.011
11.350	-0.001	0.072	-0.011
11.355	-0.001	0.072	-0.011
11.360	-0.001	0.072	-0.011
11.365	-0.001	0.072	-0.011
11.370	-0.002	0.072	-0.011
11.375	-0.001	0.072	-0.011
11.380	-0.001	0.072	-0.011
11.385	-0.001	0.072	-0.011
11.390	-0.001	0.072	-0.011
11.395	-0.002	0.072	-0.011
11.400	-0.001	0.072	-0.011
11.405	-0.001	0.072	-0.011
11.410	-0.001	0.072	-0.011
11.415	-0.001	0.072	-0.011
11.420	-0.001	0.072	-0.011
11.425	-0.001	0.072	-0.011
11.430	-0.001	0.072	-0.011
11.435	-0.001	0.072	-0.011
11.440	-0.001	0.072	-0.012
11.445	-0.002	0.072	-0.011
11.450	-0.001	0.072	-0.011
11.455	-0.001	0.072	-0.011
11.460	-0.001	0.072	-0.011
11.465	-0.002	0.072	-0.011
11.470	-0.001	0.072	-0.011
11.475	-0.002	0.072	-0.011
11.480	-0.002	0.072	-0.011
11.485	-0.001	0.072	-0.011
11.490	-0.001	0.072	-0.011
11.495	-0.001	0.072	-0.011
11.500	-0.002	0.072	-0.011
11.505	-0.002	0.072	-0.011
11.510	-0.001	0.072	-0.011
11.515	-0.001	0.072	-0.011
11.520	-0.001	0.072	-0.011
11.525	-0.001	0.072	-0.011
11.530	-0.001	0.072	-0.011
11.535	-0.001	0.072	-0.011
11.540	-0.001	0.072	-0.011
11.545	-0.001	0.072	-0.011
11.550	-0.001	0.072	-0.011
11.555	-0.002	0.072	-0.011
11.560	-0.002	0.072	-0.011
11.565	-0.001	0.072	-0.011
11.570	-0.001	0.072	-0.011
11.575	-0.001	0.072	-0.011
11.580	-0.002	0.072	-0.011
11.585	-0.001	0.072	-0.011
11.590	-0.002	0.072	-0.011
11.595	-0.001	0.072	-0.011
11.600	-0.001	0.072	-0.011
11.605	-0.001	0.072	-0.011
11.610	-0.001	0.072	-0.011
11.615	-0.001	0.072	-0.011
11.620	-0.002	0.072	-0.011
11.625	-0.002	0.072	-0.012
11.630	-0.002	0.072	-0.011
11.635	-0.001	0.072	-0.011
11.640	-0.001	0.072	-0.011
11.645	-0.002	0.072	-0.011
11.650	-0.002	0.072	-0.011
11.655	-0.001	0.072	-0.012
11.660	-0.001	0.072	-0.011
11.665	-0.001	0.072	-0.011
11.670	-0.001	0.072	-0.011
11.675	-0.001	0.072	-0.011
11.680	-0.002	0.072	-0.011
11.685	-0.001	0.072	-0.011
11.690	-0.001	0.072	-0.011
11.695	-0.001	0.072	-0.011
11.700	-0.002	0.072	-0.011
11.705	-0.002	0.072	-0.011
11.710	-0.001	0.071	-0.011
11.715	-0.002	0.072	-0.011
11.720	-0.001	0.072	-0.011
11.725	-0.001	0.072	-0.011
11.730	-0.001	0.072	-0.011
11.735	-0.001	0.072	-0.011
11.740	-0.002	0.072	-0.011
11.745	-0.001	0.072	-0.011
11.750	-0.001	0.072	-0.011
11.755	-0.001	0.072	-0.011
11.760	-0.001	0.072	-0.011
11.765	-0.001	0.072	-0.011
11.770	-0.001	0.072	-0.011
11.775	-0.002	0.072	-0.012
11.780	-0.001	0.072	-0.011
11.785	-0.001	0.072	-0.011
11.790	-0.001	0.072	-0.011
11.795	-0.001	0.072	-0.011
11.800	-0.001	0.072	-0.011
11.805	-0.001	0.072	-0.011
11.810	-0.001	0.072	-0.011
11.815	-0.001	0.072	-0.011
11.820	-0.001	0.072	-0.011
11.825	-0.002	0.072	-0.011
11.830	-0.002	0.072	-0.011
11.835	-0.002	0.072	-0.011
11.840	-0.002	0.072	-0.011
11.845	-0.001	0.072	-0.011
11.850	-0.001	0.072	-0.011
11.855	-0.002	0.072	-0.011
11.860	-0.001	0.072	-0.011
11.865	-0.001	0.072	-0.011
11.870	-0.001	0.072	-0.011
11.875	-0.001	0.072	-0.012
11.880	-0.002	0.072	-0.011
11.885	-0.002	0.072	-0.011
11.890	-0.001	0.072	-0.011
11.895	-0.001	0.072	-0.011
11.900	-0.002	0.072	-0.011
11.905	-0.001	0.072	-0.012
11.910	-0.001	0.072	-0.011
11.915	-0.001	0.072	-0.011
11.920	-0.001	0.072	-0.011
11.925	-0.001	0.072	-0.011
11.930	-0.001	0.072	-0.011
11.935	-0.001	0.072	-0.011
11.940	-0.001	0.072	-0.011
11.945	-0.001	0.072	-0.011
11.950	-0.002	0.072	-0.011
11.955	-0.002	0.072	-0.012
11.960	-0.002	0.072	-0.011
11.965	-0.001	0.072	-0.011
11.970	-0.001	0.072	-0.011
11.975	-0.001	0.072	-0.011
11.980	-0.001	0.072	-0.011
11.985	-0.002	0.072	-0.011
11.990	-0.002	0.072	-0.011
11.995	-0.002	0.072	-0.011
12.000	-0.001	0.072	-0.011
12.005	-0.001	0.072	-0.011
12.010	-0.001	0.072	-0.011
12.015	-0.002	0.072	-0.011
12.020	-0.002	0.072	-0.011
12.025	-0.002	0.072	-0.011
12.030	-0.002	0.072	-0.011
12.035	-0.002	0.072	-0.011
12.040	-0.002	0.072	-0.011
12.045	-0.001	0.072	-0.011
12.050	-0.001	0.072	-0.011
12.055	-0.001	0.072	-0.011
12.060	-0.002	0.072	-0.011
12.065	-0.001	0.071	-0.011
12.070	-0.001	0.072	-0.011
12.075	-0.001	0.072	-0.011
12.080	-0.001	0.072	-0.011
12.085	-0.001	0.072	-0.011
12.090	-0.001	0.072	-0.012
12.095	-0.001	0.072	-0.011
12.100	-0.002	0.071	-0.011
12.105	-0.001	0.071	-0.011
12.110	-0.001	0.072	-0.011
12.115	-0.002	0.072	-0.011
12.120	-0.002	0.072	-0.011
12.125	-0.001	0.072	-0.012
12.130	-0.001	0.072	-0.011
12.135	-0.002	0.072	-0.011
12.140	-0.002	0.072	-0.012
12.145	-0.001	0.072	-0.011
12.150	-0.002	0.072	-0.011
12.155	-0.001	0.072	-0.011
12.160	-0.002	0.072	-0.011
12.165	-0.001	0.072	-0.011
12.170	-0.001	0.072	-0.011
12.175	-0.001	0.072	-0.011
12.180	-0.001	0.072	-0.011
12.185	-0.001	0.072	-0.011
12.190	-0.001	0.072	-0.011
12.195	-0.001	0.072	-0.011
12.200	-0.002	0.072	-0.011
12.205	-0.002	0.072	-0.011
12.210	-0.001	0.072	-0.011
12.215	-0.001	0.072	-0.011
12.220	-0.002	0.072	-0.011
12.225	-0.001	0.072	-0.012
12.230	-0.001	0.072	-0.011
12.235	-0.001	0.072	-0.012
12.240	-0.002	0.072	-0.011
12.245	-0.001	0.072	-0.011
12.250	-0.002	0.072	-0.011
12.255	-0.001	0.072	-0.011
12.260	-0.002	0.072	-0.011
12.265	-0.002	0.072	-0.011
12.270	-0.001	0.072	-0.011
12.275	-0.001	0.072	-0.012
12.280	-0.002	0.072	-0.011
12.285	-0.001	0.072	-0.011
12.290	-0.002	0.072	-0.011
12.295	-0.001	0.072	-0.011
12.300	-0.001	0.072	-0.011
12.305	-0.001	0.072	-0.011
12.310	-0.001	0.072	-0.011
12.315	-0.001	0.072	-0.011
12.320	-0.001	0.072	-0.011
12.325	-0.001	0.072	-0.011
12.330	-0.001	0.072	-0.011
12.335	-0.002	0.072	-0.011
12.340	-0.002	0.072	-0.011
12.345	-0.001	0.072	-0.011
12.350	-0.002	0.072	-0.011
12.355	-0.001	0.072	-0.011
12.360	-0.001	0.072	-0.011
12.365	-0.002	0.072	-0.011
12.370	-0.001	0.072	-0.011
12.375	-0.002	0.072	-0.011
12.380	-0.001	0.072	-0.011
12.385	-0.002	0.072	-0.011
12.390	-0.002	0.072	-0.011
12.395	-0.001	0.072	-0.011
12.400	-0.001	0.072	-0.012
12.405	-0.002	0.072	-0.011
12.410	-0.002	0.072	-0.011
12.415	-0.002	0.072	-0.011
12.420	-0.002	0.072	-0.011
12.425	-0.001	0.072	-0.011
12.430	-0.001	0.072	-0.011
12.435	-0.001	0.072	-0.011
12.440	-0.002	0.072	-0.011
12.445	-0.002	0.072	-0.011
12.450	-0.002	0.072	-0.011
12.455	-0.002	0.072	-0.011
12.460	-0.001	0.072	-0.011
12.465	-0.002	0.072	-0.011
12.470	-0.001	0.072	-0.011
12.475	-0.002	0.072	-0.011
12.480	-0.002	0.072	-0.011
12.485	-0.001	0.072	-0.011
12.490	-0.001	0.072	-0.011
12.495	-0.002	0.072	-0.011
12.500	-0.001	0.072	-0.011
12.505	-0.001	0.072	-0.011
12.510	-0.001	0.072	-0.011
12.515	-0.002	0.072	-0.011
12.520	-0.002	0.072	-0.011
12.525	-0.001	0.072	-0.011
12.530	-0.001	0.072	-0.011
12.535	-0.001	0.072	-0.011
12.540	-0.002	0.072	-0.011
12.545	-0.002	0.072	-0.011
12.550	-0.001	0.072	-0.011
12.555	-0.001	0.072	-0.011
12.560	-0.001	0.072	-0.011
12.565	-0.001	0.072	-0.011
12.570	-0.001	0.072	-0.012
12.575	-0.001	0.072	-0.011
12.580	-0.001	0.072	-0.011
12.585	-0.001	0.072	-0.011
12.590	-0.001	0.072	-0.011
12.595	-0.002	0.072	-0.011
12.600	-0.002	0.072	-0.011
12.605	-0.002	0.072	-0.011
12.610	-0.001	0.072	-0.011
12.615	-0.001	0.072	-0.011
12.620	-0.002	0.072	-0.012
12.625	-0.002	0.072	-0.011
12.630	-0.002	0.071	-0.012
12.635	-0.001	0.072	-0.011
12.640	-0.002	0.072	-0.011
12.645	-0.001	0.072	-0.011
12.650	-0.001	0.072	-0.011
12.655	-0.002	0.072	-0.011
12.660	-0.001	0.072	-0.011
12.665	-0.001	0.072	-0.011
12.670	-0.001	0.072	-0.011
12.675	-0.002	0.072	-0.012
12.680	-0.002	0.072	-0.012
12.685	-0.001	0.072	-0.011
12.690	-0.001	0.072	-0.011
12.695	-0.002	0.072	-0.012
12.700	-0.001	0.072	-0.011
12.705	-0.001	0.071	-0.011
12.710	-0.001	0.072	-0.011
