# cmd=test_unit args=NULL Mricom v0.1
# timestamp=2020-06-21 19:12:15.918585
TIME	RESP	PULSOX	ECG
48.07000	-0.00015	0.07279	-0.01053
48.07500	-0.00076	0.07248	-0.01114
48.08000	-0.00076	0.07248	-0.01083
48.08500	-0.00076	0.07279	-0.01022
48.09000	-0.00046	0.07340	-0.01053
48.09500	-0.00076	0.07248	-0.01083
48.10000	-0.00076	0.07248	-0.01083
48.10500	-0.00076	0.07279	-0.00992
48.11000	-0.00046	0.07248	-0.01022
48.11500	-0.00076	0.07309	-0.01053
48.12000	-0.00046	0.07279	-0.01053
48.12500	-0.00046	0.07279	-0.01022
48.13000	-0.00046	0.07309	-0.01053
48.13500	-0.00046	0.07279	-0.01053
48.14000	-0.00076	0.07218	-0.01083
48.14500	-0.00076	0.07218	-0.01022
48.15000	-0.00046	0.07248	-0.01022
48.15500	-0.00046	0.07279	-0.01022
48.16000	-0.00076	0.07248	-0.01053
48.16500	-0.00076	0.07248	-0.01053
48.17000	-0.00015	0.07309	-0.01022
48.17500	-0.00107	0.07248	-0.01053
48.18000	-0.00076	0.07218	-0.01053
48.18500	-0.00076	0.07248	-0.01053
48.19000	-0.00076	0.07248	-0.01053
48.19500	-0.00076	0.07279	-0.01083
48.20000	-0.00076	0.07248	-0.01053
48.20500	-0.00076	0.07279	-0.01053
48.21000	-0.00076	0.07279	-0.01083
48.21500	-0.00107	0.07248	-0.01053
48.22000	-0.00107	0.07248	-0.01022
48.22500	-0.00076	0.07279	-0.01083
48.23000	-0.00046	0.07248	-0.01083
48.23500	-0.00076	0.07248	-0.01053
48.24000	-0.00076	0.07218	-0.01053
48.24500	-0.00076	0.07309	-0.01053
48.25000	-0.00046	0.07279	-0.01053
48.25500	-0.00107	0.07248	-0.01114
48.26000	-0.00076	0.07279	-0.01022
48.26500	-0.00076	0.07279	-0.01083
48.27000	-0.00046	0.07248	-0.01083
48.27500	-0.00076	0.07248	-0.01083
48.28000	-0.00076	0.07248	-0.01053
48.28500	-0.00076	0.07248	-0.01053
48.29000	-0.00015	0.07248	-0.01083
48.29500	-0.00076	0.07248	-0.01083
48.30000	-0.00076	0.07279	-0.01022
48.30500	-0.00107	0.07279	-0.01053
48.31000	-0.00107	0.07248	-0.01053
48.31500	-0.00046	0.07279	-0.01053
48.32000	-0.00046	0.07248	-0.01083
48.32500	-0.00076	0.07279	-0.01053
48.33000	-0.00076	0.07248	-0.01083
48.33500	-0.00046	0.07248	-0.01053
48.34000	-0.00076	0.07218	-0.01022
48.34500	-0.00076	0.07248	-0.01114
48.35000	-0.00076	0.07248	-0.01114
48.35500	-0.00076	0.07248	-0.01053
48.36000	-0.00107	0.07248	-0.01053
48.36500	-0.00107	0.07279	-0.01053
48.37000	-0.00137	0.07218	-0.01083
48.37500	-0.00076	0.07218	-0.01114
48.38000	-0.00107	0.07218	-0.01053
48.38500	-0.00046	0.07248	-0.01022
48.39000	-0.00076	0.07279	-0.01053
48.39500	-0.00046	0.07218	-0.01083
48.40000	-0.00107	0.07279	-0.01053
48.40500	-0.00107	0.07248	-0.01053
48.41000	-0.00107	0.07279	-0.01114
48.41500	-0.00076	0.07248	-0.01053
48.42000	-0.00076	0.07279	-0.01083
48.42500	-0.00107	0.07279	-0.01053
48.43000	-0.00076	0.07248	-0.01053
48.43500	-0.00076	0.07279	-0.01053
48.44000	-0.00046	0.07279	-0.01053
48.44500	-0.00107	0.07248	-0.01083
48.45000	-0.00076	0.07248	-0.01053
48.45500	-0.00076	0.07248	-0.01022
48.46000	-0.00076	0.07248	-0.01053
48.46500	-0.00076	0.07218	-0.01022
48.47000	-0.00046	0.07309	-0.01022
48.47500	-0.00015	0.07279	-0.01083
48.48000	-0.00046	0.07309	-0.01053
48.48500	-0.00107	0.07279	-0.01022
48.49000	-0.00046	0.07279	-0.01083
48.49500	-0.00076	0.07279	-0.01053
48.50000	-0.00107	0.07248	-0.01053
48.50500	-0.00015	0.07218	-0.01114
48.51000	-0.00107	0.07248	-0.01053
48.51500	-0.00076	0.07218	-0.01053
48.52000	-0.00076	0.07279	-0.01053
48.52500	-0.00046	0.07248	-0.01053
48.53000	-0.00046	0.07279	-0.01053
48.53500	-0.00076	0.07218	-0.01053
48.54000	-0.00076	0.07248	-0.01053
48.54500	-0.00076	0.07279	-0.01022
48.55000	-0.00046	0.07248	-0.01053
48.55500	-0.00076	0.07187	-0.01083
48.56000	-0.00107	0.07279	-0.01083
48.56500	-0.00046	0.07309	-0.01053
48.57000	-0.00046	0.07218	-0.01022
48.57500	-0.00076	0.07248	-0.01083
48.58000	-0.00076	0.07248	-0.01083
48.58500	-0.00046	0.07248	-0.01053
48.59000	-0.00046	0.07248	-0.01053
48.59500	-0.00076	0.07309	-0.01083
48.60000	-0.00076	0.07218	-0.01053
48.60500	-0.00107	0.07248	-0.01053
48.61000	-0.00076	0.07279	-0.01083
48.61500	-0.00046	0.07279	-0.01022
48.62000	-0.00015	0.07218	-0.01114
48.62500	-0.00046	0.07248	-0.01053
48.63000	-0.00076	0.07248	-0.01083
48.63500	-0.00076	0.07248	-0.01053
48.64000	-0.00076	0.07279	-0.01053
48.64500	-0.00076	0.07248	-0.01022
48.65000	-0.00046	0.07248	-0.01083
48.65500	-0.00076	0.07248	-0.01083
48.66000	-0.00076	0.07218	-0.01053
48.66500	-0.00076	0.07309	-0.01083
48.67000	-0.00107	0.07248	-0.01053
48.67500	-0.00107	0.07218	-0.01083
48.68000	-0.00107	0.07248	-0.01053
48.68500	-0.00076	0.07248	-0.01083
48.69000	-0.00076	0.07248	-0.01022
48.69500	-0.00046	0.07279	-0.01053
48.70000	-0.00076	0.07187	-0.01053
48.70500	-0.00076	0.07248	-0.01083
48.71000	-0.00076	0.07248	-0.01053
48.71500	-0.00046	0.07248	-0.01083
48.72000	-0.00076	0.07218	-0.01053
48.72500	-0.00076	0.07248	-0.01022
48.73000	-0.00076	0.07218	-0.01022
48.73500	-0.00107	0.07248	-0.01053
48.74000	-0.00076	0.07248	-0.01083
48.74500	-0.00076	0.07248	-0.01083
48.75000	-0.00046	0.07279	-0.01022
48.75500	-0.00046	0.07279	-0.01053
48.76000	-0.00046	0.07218	-0.01053
48.76500	-0.00076	0.07218	-0.01083
48.77000	-0.00076	0.07248	-0.01053
48.77500	-0.00107	0.07248	-0.01053
48.78000	-0.00076	0.07218	-0.01053
48.78500	-0.00107	0.07309	-0.01053
48.79000	-0.00107	0.07248	-0.01022
48.79500	-0.00076	0.07248	-0.01053
48.80000	-0.00107	0.07248	-0.01053
48.80500	-0.00076	0.07248	-0.00992
48.81000	-0.00076	0.07218	-0.01114
48.81500	-0.00076	0.07279	-0.01053
48.82000	-0.00046	0.07248	-0.01053
48.82500	-0.00046	0.07279	-0.01083
48.83000	-0.00107	0.07218	-0.01083
48.83500	-0.00046	0.07248	-0.01053
48.84000	-0.00076	0.07218	-0.01053
48.84500	-0.00076	0.07248	-0.01083
48.85000	-0.00076	0.07248	-0.01053
48.85500	-0.00076	0.07248	-0.01114
48.86000	-0.00076	0.07279	-0.01022
48.86500	-0.00076	0.07279	-0.01053
48.87000	-0.00046	0.07309	-0.01053
48.87500	-0.00076	0.07218	-0.01053
48.88000	-0.00107	0.07279	-0.01053
48.88500	-0.00046	0.07279	-0.01053
48.89000	-0.00076	0.07248	-0.01022
48.89500	-0.00076	0.07279	-0.01083
48.90000	-0.00107	0.07248	-0.01114
48.90500	-0.00076	0.07248	-0.01053
48.91000	-0.00076	0.07218	-0.01053
48.91500	-0.00046	0.07279	-0.01053
48.92000	-0.00046	0.07248	-0.01053
48.92500	-0.00076	0.07218	-0.01083
48.93000	-0.00046	0.07279	-0.01083
48.93500	-0.00046	0.07218	-0.01083
48.94000	-0.00046	0.07279	-0.01053
48.94500	-0.00046	0.07279	-0.01022
48.95000	-0.00046	0.07248	-0.01083
48.95500	-0.00076	0.07248	-0.01114
48.96000	-0.00076	0.07248	-0.01022
48.96500	-0.00046	0.07248	-0.01053
48.97000	-0.00015	0.07187	-0.01022
48.97500	-0.00046	0.07279	-0.01083
48.98000	-0.00076	0.07279	-0.01114
48.98500	-0.00076	0.07218	-0.01053
48.99000	-0.00076	0.07248	-0.01083
48.99500	-0.00046	0.07309	-0.01083
49.00000	-0.00107	0.07279	-0.01083
49.00500	-0.00046	0.07248	-0.01083
49.01000	-0.00076	0.07248	-0.01022
49.01500	-0.00076	0.07248	-0.01053
49.02000	-0.00107	0.07248	-0.01114
49.02500	-0.00076	0.07248	-0.01083
49.03000	-0.00046	0.07248	-0.01053
49.03500	-0.00076	0.07187	-0.01083
49.04000	-0.00076	0.07248	-0.01083
49.04500	-0.00046	0.07248	-0.01053
49.05000	-0.00046	0.07279	-0.01053
49.05500	-0.00076	0.07279	-0.01083
49.06000	-0.00046	0.07248	-0.01053
49.06500	-0.00076	0.07248	-0.01053
49.07000	-0.00046	0.07218	-0.01083
49.07500	-0.00076	0.07218	-0.01022
49.08000	-0.00076	0.07309	-0.01022
49.08500	-0.00015	0.07248	-0.01083
